id,name,symbol,circulating_supply,price,volume_24h,market_cap,percent_change_1h,percent_change_24h,percent_change_7d,market_cap
17067,Torah Network,VP,0.0,6.217898373623659,55028.33825196,0.0,-0.00048067,-5.21807517,-33.02438401,0.0
22129,Icosa,ICSA,0.0,0.43341705883250736,54742.43241552,0.0,-0.13091967,1.22360868,-17.46196839,0.0
8899,xSUSHI,XSUSHI,0.0,1.2932850972897036,54700.84274052,0.0,1.46552085,3.21383454,-17.20440742,0.0
21474,Metaple Finance,MLX,0.0,0.08838810376966859,54637.10922649,0.0,0.00993206,0.11505566,0.02936028,0.0
21823,Point Coin,POINT,0.0,3.9002875937366324,54635.46643231,0.0,-0.00240947,0.00254697,-2.49080623,0.0
12319,DeFi Kingdoms,JEWEL,0.0,0.19690029010556265,54832.32716675,0.0,2.44826133,-0.23957739,-11.43105652,0.0
22735,XSwap Treasure,XTT,0.0,0.0010110927009632828,54498.7378614,0.0,2.01675171,7.89946346,23.00097085,0.0
16447,CryptoTanks,TANK,0.0,0.006304648816811197,53831.27717141,0.0,-0.66306261,-0.14398796,-0.82462684,0.0
18662,Galeon,GALEON,0.0,0.02193321858494732,54296.01919217,0.0,-0.5600818,-0.32666752,2.32956779,0.0
11131,OEC ETH,ETHK,0.0,1218.9952773717991,54163.99219425,0.0,0.01158375,4.2135365,-7.6663585,0.0
10262,KleeKai,KLEE,0.0,2.2664339295422e-11,54122.32957987,0.0,0.20791086,-3.67220277,-17.01790029,0.0
13570,blockWRK,WRK,0.0,0.02251206399474134,54023.95817002,0.0,0.26587304,-38.25954535,-9.7373152,0.0
16430,Tectonic,TONIC,0.0,8.837823092427053e-08,52344.56276572,0.0,0.46888284,1.17439228,-8.36267751,0.0
7308,Compound Uni,CUNI,0.0,0.10873704066583893,53773.09406487,0.0,0.62122974,5.153599,-12.17402587,0.0
5560,Idea Chain Coin,ICH,0.0,0.0018864144587626033,53773.37947548,0.0,0.09707093,210.13563221,197.12050873,0.0
8232,UniDex,UNIDX,0.0,2.353708519111612,53619.99959559,0.0,-0.45526144,7.04861565,15.31090156,0.0
19191,DOLA,DOLA,0.0,0.9928165767808087,53616.67327767,0.0,-0.26137827,-0.24930329,-0.46920226,0.0
22502,Don't Buy Inu,DBI,0.0,0.0026442367241458,53584.40938592,0.0,0.70032075,13.53496318,-22.51843045,0.0
9247,Whole Earth Coin,WEC,0.0,0.03270679140817394,53300.67226594,0.0,-0.37032876,29.54091479,10.41086326,0.0
15922,New Order,NEWO,0.0,0.015841036968440962,53358.90611109,0.0,-0.02627407,4.40290821,-6.7136468,0.0
16943,Tomb Shares,TSHARE,0.0,124.44064884591704,53310.52225996,0.0,-0.05035984,4.99068855,-4.48841053,0.0
21933,Kindly coin,KIND,0.0,0.040350699511143,53148.80592676,0.0,0.02588671,-1.07459116,-29.00676866,0.0
15588,PathDAO,PATH,0.0,0.01132489107473429,52887.59300529,0.0,0.20858754,3.84031579,6.52902891,0.0
21770,eHive,EHIVE,0.0,1.8631785919075932e-06,52476.66413146,0.0,0.29653592,2.89138799,-40.32534524,0.0
11178,Wrapped LUNA Classic,WLUNC,0.0,0.00013338647609312118,52822.30882299,0.0,0.18889246,2.82221227,-19.39672988,0.0
10508,Instadapp,INST,0.0,0.6024977614504344,52558.3409303,0.0,0.20367853,27.60926208,19.85032231,0.0
21342,Shita-kiri Suzume,SUZUME,0.0,1.206938053943765e-06,52673.27115337,0.0,-0.59189431,4.07726549,-11.52033326,0.0
22564,ZFMCOIN,ZFM,0.0,0.011595744321295112,52567.6912367,0.0,-0.00257087,100.72691444,-13.84049693,0.0
8339,xFund,XFUND,0.0,963.7056965787599,52561.12956177,0.0,0.15460096,1.06702011,0.65784373,0.0
12119,Planet Sandbox,PSB,0.0,0.026355900367475753,52529.39523796,0.0,-0.0469923,4.79073795,46.5320118,0.0
10428,Alium Finance,ALM,0.0,0.004834575463524856,53484.2895866,0.0,0.12971865,2.32260732,-12.12012753,0.0
13938,Game Coin,GMEX,0.0,0.0002541232990254898,52244.58043993,0.0,-0.14678207,1.50781654,-10.41806117,0.0
22733,Avatly,AVA,0.0,0.002848341824803385,52133.73288549,0.0,4.09885619,11.93160546,1.45415654,0.0
12778,Ojamu,OJA,0.0,0.0030434291399068134,52066.01407782,0.0,0.25772352,-6.84006679,-28.61217454,0.0
16052,TempleDAO,TEMPLE,0.0,0.9799008812169134,52037.33584622,0.0,-0.09213519,-0.00203145,-2.79375496,0.0
10029,USD mars,USDm,0.0,0.42130185355101946,51987.4210658,0.0,-0.03061266,1.908533,9.96350647,0.0
14275,Game Fantasy Token,GFT,0.0,0.14120628662905602,51559.1176888,0.0,0.36723517,1.17288029,-20.17641827,0.0
19616,GreenFuel,GREENFUEL,0.0,0.0034673178973686465,51908.17707332,0.0,-1.4510511,-3.26278926,-14.68422432,0.0
21776,Monkey King,WUKONG,0.0,6.1344816988175755e-06,50882.31966442,0.0,0.0081404,0.74584156,-13.82197241,0.0
11211,DNAxCAT Token,DXCT,0.0,0.12030839749913882,50864.83451449,0.0,0.05303428,1.93562527,-3.56281243,0.0
11056,Golden Doge,GDOGE,0.0,8.905636478828e-12,51979.62888294,0.0,1.14186512,4.04069427,-1.16702154,0.0
14338,PlayPad,PPAD,0.0,0.002108277949762212,51446.65064528,0.0,0.63043217,-1.26235657,-13.11584146,0.0
21962,WORLD CUP INU,WCI,0.0,0.0026529516425626665,51527.66642953,0.0,0.20815653,14.03078556,5.18695531,0.0
7635,UniWorld,UNW,0.0,0.0007675307399969531,51632.0150814,0.0,-0.51998776,1.29044987,-13.79861031,0.0
17094,AizaWorld,AIZA,0.0,0.011170205198885884,51437.64748795,0.0,0.63645293,7.06764842,-46.71470736,0.0
12961,BullionFx,BULL,0.0,0.1996241727923881,51496.20307008,0.0,0.40595071,-2.56814246,20.26357735,0.0
21023,REX,XRX,0.0,9.771489957541837e-05,51476.79764462,0.0,0.14817133,-2.10427438,-11.30914822,0.0
9284,Secured MoonRat Token,SMRAT,0.0,9.60701570437355e-10,51375.73272092,0.0,0.5601657,4.67789673,-7.0937724,0.0
12576,Geist Finance,GEIST,0.0,0.0100978980669728,51293.11081892,0.0,-0.10610922,3.35686872,-36.49860397,0.0
7618,Alpaca City,ALPA,0.0,0.018532611122173148,51067.97832845,0.0,-2.79790248,-1.04896692,-14.84820059,0.0
14228,Babylon Finance,BABL,0.0,0.06740618006421886,51130.44748299,0.0,2.43019346,6.98602884,-20.04207351,0.0
15192,Belrium,BEL,0.0,4.388441792751067,50736.49131002,0.0,0.10453325,2.0607956,-0.58998652,0.0
13936,Ari10,Ari10,0.0,0.00380810391976875,50646.55299199,0.0,0.6319038,3.53019286,-1.67959233,0.0
21065,Furio,$FUR,0.0,0.9018813296574051,50630.17946344,0.0,0.0108669,0.38956883,0.38352144,0.0
12826,Mars Token,MRST,0.0,0.037997920450021684,50541.89421979,0.0,-0.07569338,-0.53688562,-13.24320489,0.0
4202,Opennity,OPNN,0.0,5.47050155714061e-05,50719.54667972,0.0,-1.08635978,3.60032652,0.37372123,0.0
21522,CODE,CODE,0.0,0.1492043416928656,50563.85183913,0.0,-1.85193872,28.53074841,16.65811715,0.0
14074,Anji,ANJI,0.0,9.238847053905844e-05,50548.44933663,0.0,-0.06628991,-0.92058962,-6.00649944,0.0
8915,Battle Pets,PET,0.0,0.05305384479649821,50560.44530416,0.0,0.6247284,3.62177063,-2.08616357,0.0
6705,Lien,LIEN,0.0,0.4155064256333742,50442.4967418,0.0,0.90364213,6.28616715,-2.88391459,0.0
19873,SANGKARA MISA,MISA,0.0,4.741069886890109e-06,50115.03085335,0.0,0.17198287,-5.79657754,-8.21566825,0.0
13437,Kiba Inu,KIBA,0.0,3.1695387146228025e-06,50325.04696284,0.0,0.33515421,0.19356938,-11.70523823,0.0
19736,Shina Inu,SHI,0.0,6.320301271390907e-07,50252.22562869,0.0,0.76966113,0.59463691,-19.92168703,0.0
10861,Gamestarter,GAME,0.0,0.03631368227229745,50104.02747503,0.0,-0.04686733,2.32056265,0.09141478,0.0
17030,Max Revive,MAXR,0.0,4.300394277094081e-05,48796.48330209,0.0,-2.27407966,-2.27098997,10.26382398,0.0
21208,Volare Network,VOLR,0.0,0.6595775028708819,49873.56110129,0.0,-0.01597721,-0.10856719,-0.40408914,0.0
21532,Aura Finance,AURA,0.0,1.9556127234524956,49793.12578667,0.0,0.32867767,8.18077514,-4.56403093,0.0
12451,Mondo Community Coin,MNDCC,0.0,0.05185451617114047,49979.14255939,0.0,0.09449262,-0.37854947,-10.36354798,0.0
22626,Proof Of Memes,POM,0.0,0.007440682191065109,50065.04018583,0.0,-2.10661786,-9.26667974,-2.22732889,0.0
13574,Neos Credits,NCR,0.0,0.10726894692977111,49884.61715454,0.0,-0.02375794,-0.09154689,-11.99616117,0.0
22550,FLIGHTCLUPCOIN,FLIGHT,0.0,2.6609291233413205e-06,49402.95255691,0.0,-0.60384738,-0.70670359,-8.84275579,0.0
15315,SOUNI,SON,0.0,0.00019025090492941478,48908.05874554,0.0,-0.04742446,-0.28974967,-8.84839386,0.0
14932,CyOp Protocol,CYOP,0.0,9.781675492846152e-09,49086.74699011,0.0,0.20331413,4.13674221,-13.48439018,0.0
22897,REGENT COIN,REGENT,0.0,3.9197185839358726,49020.14675552,0.0,0.63166502,2.52533281,-27.25042636,0.0
12769,Ardana,DANA,0.0,0.00890581346568366,48982.79821362,0.0,-7.92983895,21.34291132,-28.25991109,0.0
19474,Hurricane NFT,NHCT,0.0,0.024551338346056023,48790.7311763,0.0,0.61637033,2.73383705,-15.52179299,0.0
22744,Jarvis Synthetic Euro,JEUR,0.0,1.0610059746923468,48720.69388721,0.0,0.01617988,0.0975799,-0.20854829,0.0
11220,Port Finance,PORT,0.0,0.02345324108218194,48724.23679091,0.0,0.48965675,3.71992646,-4.71981059,0.0
18892,Reltime,RTC,0.0,0.0002663044158382818,48652.83623564,0.0,-0.60607872,2.86824294,-8.35957711,0.0
20923,Duckereum,DUCKER,0.0,0.004603778029090324,48818.04963455,0.0,-0.60975401,6.91245639,-13.42058841,0.0
10167,SpaceY,SPAY,0.0,0.08962692353516008,48862.57550705,0.0,-1.2203828,-1.85344674,-5.55744795,0.0
11708,Antex,ANTEX,0.0,8.072096877918388e-06,48663.74207744,0.0,-0.42555626,-0.57850441,-12.97045479,0.0
19369,Wrapped Cardano,WADA,0.0,0.25593849616424535,48491.48975511,0.0,0.21066839,1.14484576,-17.9115698,0.0
16178,Imperium Empires,IME,0.0,0.0001351230100353291,48125.59612866,0.0,0.34293852,0.97529484,-13.09471973,0.0
9740,Dot Finance,PINK,0.0,0.004326194822196148,48580.91709553,0.0,0.39607328,2.6353669,-9.84435977,0.0
16034,The Wasted Lands,WAL,0.0,0.017289452279400565,48325.74734568,0.0,-0.04637007,2.46371316,-9.08097121,0.0
16304,Astroport Classic,ASTRO,0.0,0.005752279377476395,48296.60917093,0.0,0.08070921,0.06563678,-20.34292227,0.0
19979,Yuse Token,YUSE,0.0,0.014136452461322313,48179.17452323,0.0,0.32990506,-0.07628265,-10.01550273,0.0
8071,OnX Finance,ONX,0.0,0.04682098981339764,48100.63830264,0.0,-0.01093765,12.3053744,-3.96008647,0.0
22189,Maximus DECI,DECI,0.0,0.024188227535515448,48014.17185005,0.0,0.5631139,0.01059632,-10.6507177,0.0
12228,EnterDAO,ENTR,0.0,0.016175943604053666,47965.60068695,0.0,0.6520415,0.15127666,-26.63388294,0.0
12097,NFTmall,GEM,0.0,0.012182360516622671,47923.4720142,0.0,0.63160357,31.09000581,24.29547325,0.0
8426,Filda,FILDA,0.0,0.002868878555207026,48168.56673967,0.0,0.36547821,3.31708641,-12.9789696,0.0
13628,Zeitgeist,ZTG,0.0,0.10790453105451564,47555.47989879,0.0,2.89792017,4.76961946,2.79787418,0.0
22661,Cydotori,DOTR,0.0,0.0014487989256125394,47823.83662986,0.0,0.09089713,-0.84234957,-0.94137178,0.0
12089,Coinweb,CWEB,0.0,0.013365604303681904,47602.13459157,0.0,-0.00807781,-0.03982027,-16.46055083,0.0
9870,xWIN Finance,XWIN,0.0,0.4339512104809789,47417.08721974,0.0,0.33050141,0.53274826,-4.48291942,0.0
20506,Zambesigold,ZGD,0.0,0.6100559323319511,47410.11715111,0.0,-0.00138384,-7.57411455,-17.22645633,0.0
21018,Erth Point,ERTH,0.0,51.526261200142585,47375.31067665,0.0,0.20324187,3.84021135,-0.75140523,0.0
22212,ECLAT,ELT,0.0,0.6353220488290788,47229.79594519,0.0,-0.3300639,-11.84678402,-3.6410339,0.0
8282,Koinos,KOIN,0.0,0.38703548493846734,47179.87626302,0.0,-6.70331616,-1.82473878,21057.37679395,0.0
14925,Witnet,WIT,0.0,0.002765270158429211,47338.61325772,0.0,-2.33712726,1.2058965,-8.28469319,0.0
8389,BambooDeFi,BAMBOO,0.0,0.011518097902480023,47687.78155621,0.0,-0.03069782,4.0998403,-5.77924467,0.0
9452,Bandot Protocol,BDT,0.0,5.6629748934470257e-05,47038.17377805,0.0,0.18161436,-0.05832338,0.2380986,0.0
21606,KeKChain,KEK,0.0,0.00010637511451943,47242.93129457,0.0,0.71437207,6.4310965,-22.26178207,0.0
6627,Meter Stable,MTR,0.0,0.6285895095856747,47164.94209859,0.0,-0.07713614,-1.84085538,-7.78394396,0.0
11961,Vee Finance,VEE,0.0,0.00012501285603936732,46876.53125823,0.0,0.79335011,-3.08588676,-19.56020402,0.0
16100,Crafting Finance,CRF,0.0,0.0010445665370818027,46671.45647298,0.0,-0.04873241,0.7811927,-1.4583964,0.0
13416,Eco DeFi,ECOP,0.0,0.19219824888114828,46346.89438995,0.0,0.33455986,1.07323418,0.25266796,0.0
15889,Metaverse Face,MEFA,0.0,0.00010972486852936339,46254.07619094,0.0,0.62750454,4.77303987,-5.84368391,0.0
15440,Txbit Token,TXBIT,0.0,0.0006802130559807841,46489.23536998,0.0,0.62195315,-11.79740138,37.39408275,0.0
22755,Hati,HATI,0.0,7.54498273926843e-10,46387.74048678,0.0,-0.0249655,-0.02979976,-6.83375426,0.0
16218,Marvelous NFTs (Bad Days),MNFT,0.0,0.005313691752349369,46280.22055392,0.0,0.55877776,5.78368723,1.49931267,0.0
13411,Titan Hunters,TITA,0.0,0.0021306805779523637,46552.53439183,0.0,-0.50532347,0.1424389,-1.73351952,0.0
9651,Ethermon,EMON,0.0,0.0022650790759773855,46299.78150224,0.0,-2.26654791,-7.19256748,-13.97798946,0.0
19856,CatCoin,CATCOIN,0.0,5.000458461737e-12,46351.44846169,0.0,24.99827016,0.0017777,0.00672407,0.0
8531,Quantfury Token,QTF,0.0,8.809499153285952,46039.04889278,0.0,0.10477396,1.44293213,-2.78393263,0.0
8866,BSC TOOLS,TOOLS,0.0,0.009566935296671648,46084.98668349,0.0,-0.46780666,-3.50593397,-12.74799359,0.0
17444,Froyo Games,FROYO,0.0,0.006289889293427848,45994.90053504,0.0,0.50808154,3.60052754,-10.90964029,0.0
20263,Bikerush,BRT,0.0,0.005002378192742269,45903.1508736,0.0,0.01345452,1.8284335,-22.60409331,0.0
13768,ZeLoop Eco Reward,ERW,0.0,2.692246835799364e-06,45805.43965846,0.0,10.10072585,-0.03535627,5.94966597,0.0
13886,Terra World Token,TWD,0.0,0.03243962244833721,45869.5791387,0.0,-0.14262707,-0.29454009,-1.30408457,0.0
15100,RaceFi,RACEFI,0.0,0.006919591292018837,45827.42729617,0.0,-1.01754572,0.46240126,-10.31561404,0.0
7381,CoFiX,COFI,0.0,0.04659425088571661,45774.51499495,0.0,0.02053692,0.18004969,-0.25850778,0.0
13251,CryptoXpress,XPRESS,0.0,0.07238591318263293,45740.91849324,0.0,0.42193336,1.20658548,-4.69112521,0.0
19036,Meta Utopia,LAND,0.0,8.58583797469823,45694.31280942,0.0,-0.81118911,1.75949431,-0.05167394,0.0
15368,Egoras Credit,EGC,0.0,8.201751968941526,45778.64553271,0.0,-1.97362525,0.68932829,2.27648637,0.0
21453,Doge Eat Doge,OMNOM,0.0,1.549964127766034e-09,45625.89365127,0.0,-0.22643789,0.69284023,-26.35721489,0.0
21137,Anarchy,ANARCHY,0.0,0.008690082851713202,45352.91634989,0.0,7.64052759,16.95696887,-2.40213323,0.0
11153,EmiSwap,ESW,0.0,0.0013473658857378267,45531.63128222,0.0,0.25480003,2.76631529,-7.0208582,0.0
19619,Nation3,NATION,0.0,742.4275212580039,45523.03896531,0.0,0.20795553,1.93379155,-6.75404867,0.0
21286,Cantina Royale,CRT,0.0,0.05315031692510918,45127.15292337,0.0,0.28603882,0.45621285,-19.62614044,0.0
16275,Duckie Land,MMETA,0.0,0.02965063411894297,45283.82135685,0.0,0.43468884,2.33120174,-4.58041542,0.0
12325,MarsRise,MARSRISE,0.0,7.01209120078675e-10,45343.98227842,0.0,1.0177766,2.44179346,-9.02710326,0.0
21545,MM Optimizer (Polygon),MMO,0.0,0.18056408587514355,45463.00646645,0.0,-0.290081,-1.22217048,-2.12523855,0.0
7632,Rake Finance,RAK,0.0,3.76534522168819,45246.03803169,0.0,0.18488288,2.25602744,17.29760628,0.0
11885,HurricaneSwap Token,HCT,0.0,0.00019146446945387995,45274.67315622,0.0,0.32354941,4.5967081,-1.24273233,0.0
13198,NuNet,NTX,0.0,0.009705182253606505,45079.40852109,0.0,0.38374745,2.39849853,-1.16614011,0.0
12381,Smile Coin,SMILE,0.0,3.218295065974129e-05,44960.9772377,0.0,1.00299649,-48.46228025,-69.72285593,0.0
15754,RunNode,RUN,0.0,0.0005469681521154609,44883.50690797,0.0,-0.02573814,-13.83054963,-36.31582201,0.0
10237,QiDao,QI,0.0,0.09481442535864468,44729.78790598,0.0,0.43380198,0.19115325,-25.23457525,0.0
10364,APWine Finance,APW,0.0,0.20240702152264028,44633.91501752,0.0,0.20738,3.44397543,-1.16475069,0.0
18812,AVATA Network,AVAT,0.0,0.0028431950951794596,44914.05879876,0.0,0.12668875,1.88465159,-2.93406666,0.0
3683,AEN Smart Token,AENS,0.0,0.02158802392269521,44448.04744016,0.0,-0.85343777,3.09851867,-6.22274612,0.0
16543,Avocado DAO Token,AVG,0.0,0.037993625089477,44758.47009047,0.0,0.20798171,5.13861519,-10.98162437,0.0
10898,Wrapped Centrifuge,WCFG,0.0,0.18420191721339818,44599.68826613,0.0,-0.14804079,-0.32925917,-8.73702203,0.0
6887,Archethic,UCO,0.0,0.10483321200814558,44585.81578972,0.0,-0.58164962,-0.96572245,-8.08050486,0.0
17288,NFTDAO,NAO,0.0,3.250206257808839e-09,44547.13201157,0.0,-0.01132222,13.63517622,-3.27003594,0.0
12432,StarSharks SEA,SEA,0.0,0.005748892208618677,44377.13974751,0.0,0.62855805,3.92426261,-8.81307546,0.0
18048,Ratio Finance,RATIO,0.0,0.01738316312587855,44290.34639815,0.0,3.44248965,2.3859685,-44.98390398,0.0
18740,CoinScan,SCAN,0.0,0.006680745546043874,44175.92989515,0.0,0.20815653,18.99101901,40.57416969,0.0
10217,Cykura,CYS,0.0,0.009400879266024486,44293.88713499,0.0,0.90311406,-6.05182266,-10.21127562,0.0
18197,Shibtoro,SHIBTORO,0.0,1.32827732e-16,44083.98069339,0.0,-0.00170732,4198.63210901,3738.95179678,0.0
14007,SPORTZCHAIN,SPN,0.0,0.00018001650462254294,43996.66328019,0.0,-1.10026973,-1.6375957,-38.56242207,0.0
7593,DefiDollar DAO,DFD,0.0,0.01528128457860668,43902.31026346,0.0,10.87510446,11.49895518,21.85734419,0.0
18563,UkraineDAO Flag NFT,LOVE,0.0,0.19891823760790994,44038.58390437,0.0,-0.00138384,5.6704754,2.43762189,0.0
21988,QI Blockchain,QIE,0.0,0.020048706699793754,43754.6002221,0.0,5.35405543,-1.1720478,-14.97185927,0.0
16797,MM Optimizer (Cronos),MMO,0.0,0.13428310725291429,43330.93504275,0.0,0.80567786,1.78705184,1.39992656,0.0
2878,DigiFinexToken,DFT,0.0,0.02759052960848175,43617.80433637,0.0,0.36240624,1.89654823,-10.53873204,0.0
18448,PornVerse,PVERSE,0.0,0.0005450122564573085,43359.62277639,0.0,0.64499043,6.072018,-6.62075155,0.0
21163,Tao Te Ching,TTC,0.0,102.4939758692671,43415.7358381,0.0,0.00362218,-1.80440211,-19.7631653,0.0
16465,Terra Name Service,TNS,0.0,0.0037513439379953254,43370.96077059,0.0,-0.47895749,-31.79878761,-6.49919691,0.0
18074,Lilly Finance,Ly,0.0,1.59701483722038e-10,43239.11449043,0.0,5.25002387,4.35462769,-26.62638174,0.0
15355,Baby Lovely Inu,BLOVELY,0.0,1.810165963148904e-09,48010.98097338,0.0,2.2584719,-7.63830906,-17.44607361,0.0
21267,Laika,LAIKA,0.0,1.469294150241062e-07,42828.55797998,0.0,0.19780965,3.18175573,-18.65591752,0.0
11697,Phantom Protocol,PHM,0.0,0.00010547863395984836,43016.47081214,0.0,-1.45123002,16.30474964,24.11996813,0.0
19556,Apple,AMB,0.0,0.06372303610987455,42818.71576423,0.0,0.63092856,2.84540894,-24.57119503,0.0
18294,CoolHash,COOHA,0.0,0.11131020535827238,42991.52541309,0.0,0.35929647,-2.53767199,14.39618078,0.0
20774,RunBlox,RUX,0.0,0.01286944035447377,42951.97500713,0.0,-0.11553835,-1.32120117,-7.3158123,0.0
21729,Tsukuyomi-no-Mikoto,MIKOTO,0.0,2.1084405973243893e-05,42374.8208373,0.0,-0.04440525,0.82201879,-2.24321054,0.0
10255,Game Ace Token,GAT,0.0,0.816074820955528,41950.10265202,0.0,-0.12378116,-1.32835477,-15.7838113,0.0
21214,lasrever,LSVR,0.0,0.00036319979106417475,42551.22900464,0.0,-0.02311421,-1.79078147,-15.88788473,0.0
20721,Bitcoin Avalanche Bridged,BTC.b,0.0,16842.141173881053,42190.82318343,0.0,-0.24433722,2.67732668,-5.36754751,0.0
21394,UvToken,UVT,0.0,0.010749947646026945,42121.78781669,0.0,-2.33640872,-4.07953728,-17.26423275,0.0
22121,Beauty Bakery Linked Operation Transaction Technology,LOTT,0.0,0.04302394460478776,42092.30159829,0.0,-0.00138384,-3.21537735,11.63179216,0.0
18290,Terareum,TERA,0.0,3.69835656779011e-10,42043.75231039,0.0,0.25846418,4.07193326,-26.73407259,0.0
12679,XNP,XNP,0.0,0.734281249335047,42072.27393311,0.0,0.44660643,1.13593503,7.09876973,0.0
18698,Moonwell,MFAM,0.0,0.0012642429260300543,41978.85238818,0.0,-0.02517918,5.01864431,-8.21237449,0.0
10919,CoinsPaid,CPD,0.0,0.033730908971495444,41983.06909119,0.0,-0.25577384,2.61233961,1.87691287,0.0
16757,GroupDao,GDO,0.0,3.6713366026075284e-08,41870.62520078,0.0,0.05312617,1.77613694,-6.36962915,0.0
19587,DracooMaster,BAS,0.0,0.03578367267485411,41836.70012149,0.0,0.67602163,4.58534122,-11.18488753,0.0
15515,STMAN | Stickman's Battleground NFT Game,STMAN,0.0,0.002166790655727089,41824.43822339,0.0,0.62739486,3.43526979,-8.66795521,0.0
12071,XcelDefi,XLD,0.0,0.002960102541191007,41868.88983751,0.0,0.62229472,3.13541388,7.79668313,0.0
22217,Maximus Coin,MXZ,0.0,0.017624440820397665,41812.7043269,0.0,-0.15226589,1.01120772,3.05608003,0.0
19450,Doubloon,DBL,0.0,0.040577653186937936,41502.99423374,0.0,0.17022538,3.65159965,-13.62554759,0.0
21953,Cloak,CLOAK,0.0,0.004253381153786135,41657.98779757,0.0,0.62142128,5.33542738,-10.07074248,0.0
21122,KLEVA Protocol,KLEVA,0.0,0.03140237356377327,41782.50035804,0.0,0.30047835,-0.17043666,19.70235356,0.0
10265,Gold Fever,NGL,0.0,0.18230857740911707,41740.72398054,0.0,-0.65179058,-1.10825726,-0.22742907,0.0
8411,Marginswap,MFI,0.0,0.029705903105457968,41622.01248185,0.0,-0.00502333,1.18779781,-1.15996277,0.0
10967,YIN Finance,YIN,0.0,0.01971180725616845,41784.0474876,0.0,0.50855301,0.40932443,-14.41022442,0.0
11473,Yaki Gold,YAG,0.0,4.0207087275190956e-05,41421.62228018,0.0,0.56898111,4.83392527,-8.78322858,0.0
12053,Meta Spatial,SPAT,0.0,0.005000451974831998,41391.72948653,0.0,-0.03965249,0.16190703,-1.25512918,0.0
18670,SatoshiCity,$CITY,0.0,0.0005428497706062017,41262.97174741,0.0,-0.29528131,2.22403943,-55.34782444,0.0
11522,Jenny Metaverse DAO Token,UJENNY,0.0,0.1428130936672174,41379.63583523,0.0,0.13886668,2.69489837,-8.6895128,0.0
11148,Proxy,PRXY,0.0,0.1732923075684496,41385.73038551,0.0,0.01316006,2.14710039,-11.10876723,0.0
17290,Solvent,SVT,0.0,0.013975517592428783,41359.6857021,0.0,-0.02191984,-13.49275058,-15.25057113,0.0
18398,Solidex,SEX,0.0,0.035600030957782546,41346.79508343,0.0,0.2613346,2.10542206,-28.0661634,0.0
20728,LIF3 LSHARE,LSHARE,0.0,80.64095143128158,41336.82760285,0.0,-0.2027863,-6.24436645,-25.18930893,0.0
10467,IRON Titanium Token,TITAN,0.0,2.3504227764544848e-08,41424.94211682,0.0,0.01266363,2.65525828,-5.27583063,0.0
8500,NitroEX,NTX,0.0,0.0001500137538521191,41270.37686321,0.0,-0.00138384,0.0017777,0.00672408,0.0
19720,The Meebits,NMEEBITS,0.0,0.0027752544462642035,41206.44440958,0.0,0.94440155,1.31614937,-6.96659091,0.0
16763,Doge Protocol,DOGEP,0.0,5.736444553052291e-08,40693.50395881,0.0,0.2082193,18.79262272,-3.95301576,0.0
20712,Got Guaranteed,GOTG,0.0,0.4040370437083742,40531.45024475,0.0,-0.00138384,-2.88288896,35.12614223,0.0
14791,Saddle,SDL,0.0,0.006668451555825247,40827.9018891,0.0,0.22143307,-1.40010506,18.12506483,0.0
16751,Infinity Skies,ISKY,0.0,0.0031873893111183495,40723.70149199,0.0,0.01424687,6.66687632,-13.9900356,0.0
19400,Panda DAO,PANDA,0.0,0.002959271317656136,40352.13749181,0.0,-0.03516715,6.21150762,-8.05626126,0.0
23025,CHRISTMAS SHIBA,XSHIB,0.0,4.7075079834235504e-06,40345.91929864,0.0,3.64579463,-43.88034851,-43.7227091,0.0
19592,Cardiocoin,CRDC,0.0,0.002045187510850557,40252.86811895,0.0,0.04753917,-2.338283,12.18527194,0.0
16745,Battle of Guardians,BGS,0.0,0.0004090375021701115,40025.46159436,0.0,-0.00138384,0.0017777,-2.38007125,0.0
4114,Golden Token,GOLD,0.0,0.004603914944695981,39976.83972534,0.0,-6.00080702,0.44562062,-12.57593133,0.0
4678,Global Digital Content,GDC,0.0,0.00023662169440940922,39981.6285994,0.0,-1.74554575,-0.25117789,-41.05355815,0.0
10984,Witch Token,WITCH,0.0,0.1811798220654971,37240.52433708,0.0,0.9146996,1.97454693,-3.30970028,0.0
19424,Frax Price Index Share,FPIS,0.0,1.0958728852476463,39783.92050466,0.0,0.85209888,1.95763579,-1.05483395,0.0
7145,Defi Shopping Stake,DSS,0.0,0.012386474964262864,39657.65375745,0.0,2.12406831,4.92142381,-5.17329923,0.0
19524,Avocado,AVO,0.0,2.841260497959136e-06,39708.21976877,0.0,-0.03656984,-7.57805776,-4.29325293,0.0
10556,B.Protocol,BPRO,0.0,1.013925456228442,39338.43253795,0.0,0.09334174,2.41017773,0.22175178,0.0
7965,Venus XRP,vXRP,0.0,0.007127982904550695,39308.39002063,0.0,0.13008665,4.049397,-10.97005878,0.0
19973,Metavault Trade,MVX,0.0,1.6599912251862314,39366.42569979,0.0,0.08478702,0.20482832,-11.10816642,0.0
4647,PUBLISH,NEWS,0.0,0.018673327169684197,39009.15247851,0.0,0.0,5.72490052,-0.1573402,0.0
21273,Custodiy,CTY,0.0,0.6450560714082002,39062.51440534,0.0,0.837526,31.4897078,-47.17233389,0.0
